latitude,longitude,OBJECTID,CASE_1,CASE_2,CASE_3,SYMBOL,TIME_ZONE
47.1552973,-121.64821488,"25",Y,,,"1",A
47.15528134,-121.64804084,"25",Y,,,"1",A
47.15522769,-121.64777996,"25",Y,,,"1",A
47.15551807,-121.64700849,"25",Y,,,"1",A
47.15575921,-121.64655911,"25",Y,,,"1",A
47.15593332,-121.64603824,"25",Y,,,"1",A
47.15603794,-121.64562865,"25",Y,,,"1",A
47.15605959,-121.64530578,"25",Y,,,"1",A
47.15601734,-121.64512588,"25",Y,,,"1",A
47.278928,-122.249663,"32",Y,,,"1",
47.278914,-122.24945,"32",Y,,,"1",
47.278916,-122.249256,"32",Y,,,"1",
47.278924,-122.249044,"32",Y,,,"1",
47.278918,-122.248817,"32",Y,,,"1",
47.278875,-122.248553,"32",Y,,,"1",
47.278902,-122.248319,"32",Y,,,"1",
47.278899,-122.248154,"32",Y,,,"1",
47.278904,-122.248007,"32",Y,,,"1",
47.278895,-122.247841,"32",Y,,,"1",
47.278879,-122.247534,"32",Y,,,"1",
47.278562,-122.247597,"32",Y,,,"1",
47.278561,-122.248046,"32",Y,,,"1",
47.27856,-122.248349,"32",Y,,,"1",
47.278559,-122.248589,"32",Y,,,"1",
47.278558,-122.248889,"32",Y,,,"1",
47.278557,-122.249191,"32",Y,,,"1",
47.278555,-122.249555,"32",Y,,,"1",
47.278148,-122.249697,"32",Y,,,"1",
47.278012,-122.249661,"32",Y,,,"1",
47.278156,-122.249414,"32",Y,,,"1",
47.277796,-122.247541,"32",Y,,,"1",
47.277731,-122.249711,"32",Y,,,"1",
47.277388,-122.249659,"32",Y,,,"1",
47.277165,-122.249663,"32",Y,,,"1",
47.277379,-122.24945,"32",Y,,,"1",
47.27728,-122.247729,"32",Y,,,"1",
47.277279,-122.24745,"32",Y,,,"1",
47.27684,-122.247982,"32",Y,,,"1",
47.276731,-122.248387,"32",Y,,,"1",
47.276895,-122.248503,"32",Y,,,"1",
47.27676,-122.248887,"32",Y,,,"1",
47.276729,-122.249188,"32",Y,,,"1",
47.276947,-122.249185,"32",Y,,,"1",
47.276728,-122.249591,"32",Y,,,"1",
47.276946,-122.249588,"32",Y,,,"1",
47.275885,-122.249604,"31",Y,Y,,"2",
47.275631,-122.249611,"31",Y,Y,,"2",
47.276226,-122.249435,"31",Y,Y,,"2",
47.276315,-122.248874,"32",Y,,,"1",
47.276316,-122.248553,"32",Y,,,"1",
47.276105,-122.248603,"32",Y,,,"1",
47.276221,-122.248155,"32",Y,,,"1",
47.276292,-122.247536,"32",Y,,,"1",
47.27575,-122.247522,"32",Y,,,"1",
47.275752,-122.248563,"32",Y,,,"1",
47.275767,-122.249201,"31",Y,Y,,"2",
47.27524,-122.249656,"31",Y,Y,,"2",
47.274911,-122.249195,"31",Y,Y,,"2",
47.274964,-122.249622,"31",Y,Y,,"2",
47.274414,-122.249631,"31",Y,Y,,"2",
47.274689,-122.249627,"31",Y,Y,,"2",
47.27525,-122.249232,"31",Y,Y,,"2",
47.275143,-122.248857,"32",Y,,,"1",
47.275015,-122.248629,"32",Y,,,"1",
47.275214,-122.248254,"32",Y,,,"1",
47.274939,-122.248258,"32",Y,,,"1",
47.274909,-122.247476,"32",Y,,,"1",
47.275241,-122.247502,"32",Y,,,"1",
47.274637,-122.247562,"32",Y,,,"1",
47.274363,-122.247564,"32",Y,,,"1",
47.274403,-122.24799,"32",Y,,,"1",
47.274677,-122.247985,"32",Y,,,"1",
47.274401,-122.24839,"32",Y,,,"1",
47.274676,-122.248386,"32",Y,,,"1",
47.274407,-122.24883,"32",Y,,,"1",
47.274406,-122.249149,"31",Y,Y,,"2",
47.274624,-122.248755,"32",Y,,,"1",
47.274622,-122.24922,"31",Y,Y,,"2",
47.273918,-122.249641,"31",Y,Y,,"2",
47.273644,-122.249597,"31",Y,Y,,"2",
47.273421,-122.249649,"31",Y,Y,,"2",
47.273093,-122.249743,"31",Y,Y,,"2",
47.273709,-122.249009,"31",Y,Y,,"2",
47.273927,-122.249082,"31",Y,Y,,"2",
47.273712,-122.248609,"32",Y,,,"1",
47.273928,-122.248681,"32",Y,,,"1",
47.273977,-122.248273,"32",Y,,,"1",
47.273949,-122.24796,"32",Y,,,"1",
47.273673,-122.247966,"32",Y,,,"1",
47.273705,-122.247572,"32",Y,,,"1",
47.273989,-122.247599,"32",Y,,,"1",
47.273483,-122.247575,"32",Y,,,"1",
47.273374,-122.247575,"32",Y,,,"1",
47.273262,-122.247576,"32",Y,,,"1",
47.273151,-122.247578,"32",Y,,,"1",
47.27304,-122.247578,"32",Y,,,"1",
47.273162,-122.247891,"32",Y,,,"1",
47.273163,-122.248052,"32",Y,,,"1",
47.273143,-122.248625,"32",Y,,,"1",
47.273166,-122.248291,"32",Y,,,"1",
47.273162,-122.248941,"31",Y,Y,,"2",
47.273417,-122.248614,"32",Y,,,"1",
47.273156,-122.249255,"31",Y,Y,,"2",
47.272753,-122.24981,"31",Y,Y,,"2",
47.272267,-122.249671,"31",Y,Y,,"2",
47.272101,-122.249748,"31",Y,Y,,"2",
47.272705,-122.248859,"31",Y,Y,,"2",
47.27271,-122.248472,"32",Y,,,"1",
47.272116,-122.248872,"31",Y,Y,,"2",
47.272154,-122.249286,"31",Y,Y,,"2",
47.275383,-122.246893,"32",Y,,,"1",
47.275135,-122.246893,"32",Y,,,"1",
47.274901,-122.246892,"32",Y,,,"1",
47.274704,-122.246904,"32",Y,,,"1",
47.2745,-122.246887,"32",Y,,,"1",
47.276346,-122.24689,"32",Y,,,"1",
47.27613,-122.246891,"32",Y,,,"1",
47.27591,-122.246891,"32",Y,,,"1",
47.27566,-122.246892,"32",Y,,,"1",
47.277413,-122.246888,"32",Y,,,"1",
47.277215,-122.246909,"32",Y,,,"1",
47.276979,-122.246931,"32",Y,,,"1",
47.276798,-122.246926,"32",Y,,,"1",
47.278837,-122.246883,"32",Y,,,"1",
47.27852,-122.246884,"32",Y,,,"1",
47.278105,-122.246804,"32",Y,,,"1",
47.277845,-122.246884,"32",Y,,,"1",
