Unnamed: 0,ADDR_FULL,ZIP5,PLUS4,CTYNAME,POSTALCTYNAME,LAT,LON,APPRLNDVAL,APPR_IMPR,TAX_LNDVAL,TAX_IMPR,is_threatened
32040,11235 SE 315TH CT,98092,5390.0,AUBURN,AUBURN,47.31935,-122.19141,99000.0,220000.0,99000.0,220000.0,0
32041,11243 SE 315TH CT,98092,5390.0,AUBURN,AUBURN,47.31935,-122.1912,99000.0,289000.0,99000.0,289000.0,0
32042,11249 SE 315TH CT,98092,5390.0,AUBURN,AUBURN,47.31934,-122.19097,99000.0,220000.0,99000.0,220000.0,0
32043,31517 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31908,-122.19096,99000.0,227000.0,99000.0,227000.0,0
32044,31521 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31908,-122.19119,99000.0,244000.0,99000.0,244000.0,0
32045,31525 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.3191,-122.19139,99000.0,289000.0,99000.0,289000.0,0
32046,31600 112TH AVE SE,98092,3014.0,AUBURN,AUBURN,47.31908,-122.19174,99000.0,265000.0,99000.0,265000.0,0
32047,31529 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31875,-122.19145,99000.0,233000.0,85000.0,135000.0,0
32048,31533 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31874,-122.19119,99000.0,226000.0,99000.0,226000.0,0
32049,31537 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31875,-122.19096,99000.0,244000.0,99000.0,244000.0,0
32050,31536 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31873,-122.19048,99000.0,233000.0,99000.0,233000.0,0
32051,31524 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31898,-122.19044,99000.0,246000.0,99000.0,246000.0,0
32052,31516 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31916,-122.19045,99000.0,233000.0,99000.0,233000.0,0
32053,31508 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31933,-122.19045,99000.0,250000.0,99000.0,250000.0,0
32054,31500 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31951,-122.19045,99000.0,246000.0,99000.0,246000.0,0
32055,31434 113TH AVE SE,98092,5394.0,AUBURN,AUBURN,47.31968,-122.19044,99000.0,244000.0,99000.0,244000.0,0
32056,31428 113TH AVE SE,98092,5394.0,AUBURN,AUBURN,47.31986,-122.19043,99000.0,250000.0,99000.0,250000.0,0
32057,31422 113TH AVE SE,98092,5394.0,AUBURN,AUBURN,47.32003,-122.19044,99000.0,232000.0,99000.0,232000.0,0
32058,31416 113TH AVE SE,98092,5394.0,AUBURN,AUBURN,47.32022,-122.19045,99000.0,244000.0,99000.0,244000.0,0
32059,31417 114TH AVE SE,98092,5392.0,AUBURN,AUBURN,47.32019,-122.18998,99000.0,285000.0,99000.0,285000.0,0
32060,31423 114TH AVE SE,98092,5392.0,AUBURN,AUBURN,47.32003,-122.18995,99000.0,246000.0,99000.0,246000.0,0
32061,31505 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31983,-122.18997,99000.0,285000.0,99000.0,285000.0,0
32062,31511 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31966,-122.18998,99000.0,241000.0,99000.0,241000.0,0
32063,31519 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.3195,-122.18998,99000.0,285000.0,99000.0,285000.0,0
32064,31527 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31933,-122.18997,99000.0,241000.0,99000.0,241000.0,0
32065,31533 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31915,-122.18997,99000.0,250000.0,99000.0,250000.0,0
32066,31539 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31898,-122.19004,99000.0,223000.0,99000.0,223000.0,0
32067,31530 113TH AVE SE,98092,5391.0,AUBURN,AUBURN,47.31872,-122.19016,99000.0,219000.0,99000.0,219000.0,0
32068,31545 114TH AVE SE,98092,5393.0,AUBURN,AUBURN,47.31874,-122.18997,99000.0,244000.0,99000.0,244000.0,0
32069,28719 26TH AVE S,98003,3305.0,FEDERAL WAY,FEDERAL WAY,47.34358,-122.29919,78000.0,196000.0,78000.0,196000.0,0
32070,28711 26TH AVE S,98003,3305.0,FEDERAL WAY,FEDERAL WAY,47.3438,-122.29924,84000.0,166000.0,84000.0,166000.0,0
32071,28701 26TH AVE S,98003,3305.0,FEDERAL WAY,FEDERAL WAY,47.34401,-122.29929,84000.0,201000.0,84000.0,201000.0,0
32072,28635 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34423,-122.29933,84000.0,257000.0,84000.0,257000.0,0
32073,28627 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34445,-122.29938,84000.0,195000.0,84000.0,195000.0,0
32074,28617 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34466,-122.29943,84000.0,164000.0,84000.0,164000.0,0
32075,28609 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34488,-122.29948,84000.0,200000.0,84000.0,200000.0,0
32076,28601 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34509,-122.29952,84000.0,208000.0,84000.0,208000.0,0
32077,28461 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34531,-122.29957,84000.0,227000.0,84000.0,227000.0,0
32078,28449 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34552,-122.29962,84000.0,157000.0,84000.0,157000.0,0
32079,28441 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34574,-122.29967,84000.0,249000.0,84000.0,249000.0,0
32080,28437 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34596,-122.29972,84000.0,178000.0,84000.0,178000.0,0
32081,28423 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34617,-122.29976,84000.0,230000.0,84000.0,230000.0,0
32082,28415 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34638,-122.29981,84000.0,189000.0,84000.0,189000.0,0
32083,28411 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34659,-122.29986,84000.0,196000.0,84000.0,196000.0,0
32084,2525 S 284TH ST,98003,3312.0,FEDERAL WAY,FEDERAL WAY,47.34681,-122.29992,84000.0,163000.0,84000.0,163000.0,0
32085,28404 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34679,-122.29921,84000.0,183000.0,84000.0,183000.0,0
32086,28412 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34657,-122.29915,84000.0,185000.0,84000.0,185000.0,0
32087,2615 S 284TH ST,98003,3313.0,FEDERAL WAY,FEDERAL WAY,47.34677,-122.29878,84000.0,188000.0,84000.0,188000.0,0
32088,28418 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34636,-122.29913,84000.0,212000.0,84000.0,212000.0,0
32089,28426 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34616,-122.29907,84000.0,156000.0,84000.0,156000.0,0
32090,28434 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34595,-122.299,84000.0,163000.0,84000.0,163000.0,0
32091,28444 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34574,-122.29898,84000.0,224000.0,84000.0,224000.0,0
32092,28450 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34554,-122.29892,84000.0,184000.0,84000.0,184000.0,0
32093,28460 26TH AVE S,98003,3360.0,FEDERAL WAY,FEDERAL WAY,47.34534,-122.29895,84000.0,236000.0,84000.0,236000.0,0
32094,28604 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34515,-122.29879,84000.0,215000.0,84000.0,215000.0,0
32095,28612 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34492,-122.29876,84000.0,180000.0,84000.0,180000.0,0
32096,28620 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.34467,-122.29873,84000.0,188000.0,84000.0,188000.0,0
32097,28630 26TH AVE S,98003,3304.0,FEDERAL WAY,FEDERAL WAY,47.3444,-122.29869,84000.0,288000.0,84000.0,288000.0,0
32098,2614 S 287TH ST,98003,3326.0,FEDERAL WAY,FEDERAL WAY,47.34439,-122.29831,84000.0,226000.0,84000.0,226000.0,0
32099,28637 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34461,-122.29825,84000.0,208000.0,65000.0,132000.0,0
32100,28625 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34483,-122.29823,84000.0,201000.0,84000.0,201000.0,0
32101,28617 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34503,-122.29824,84000.0,233000.0,84000.0,233000.0,0
32102,28605 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34523,-122.29823,84000.0,208000.0,84000.0,208000.0,0
32103,28601 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34544,-122.29825,84000.0,195000.0,33000.0,65100.0,0
32104,28600 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34543,-122.2976,84000.0,187000.0,84000.0,187000.0,0
32105,28608 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34523,-122.29761,84000.0,212000.0,84000.0,212000.0,0
32106,28618 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34502,-122.29764,84000.0,180000.0,84000.0,180000.0,0
32107,28624 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.3448,-122.29764,84000.0,158000.0,84000.0,158000.0,0
32108,28632 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34458,-122.29764,84000.0,190000.0,84000.0,190000.0,0
32109,28640 27TH PL S,98003,3307.0,FEDERAL WAY,FEDERAL WAY,47.34436,-122.29764,84000.0,212000.0,84000.0,212000.0,0
32110,2625 S 287TH ST,98003,3326.0,FEDERAL WAY,FEDERAL WAY,47.34409,-122.29755,84000.0,256000.0,85000.0,144000.0,0
32111,2621 S 287TH ST,98003,3326.0,FEDERAL WAY,FEDERAL WAY,47.34405,-122.29794,84000.0,199000.0,84000.0,199000.0,0
32112,2611 S 287TH ST,98003,3326.0,FEDERAL WAY,FEDERAL WAY,47.34404,-122.29837,84000.0,175000.0,84000.0,175000.0,0
32113,28708 26TH AVE S,98003,3305.0,FEDERAL WAY,FEDERAL WAY,47.34387,-122.29856,84000.0,177000.0,84000.0,177000.0,0
32114,28720 26TH AVE S,98003,3305.0,FEDERAL WAY,FEDERAL WAY,47.34359,-122.29855,78000.0,229000.0,78000.0,229000.0,0
32115,114 CEDAR LN,98047,1219.0,PACIFIC,PACIFIC,47.26671,-122.23855,70000.0,183000.0,70000.0,183000.0,True
32116,507 2ND AVE SE,98047,1223.0,PACIFIC,PACIFIC,47.26671,-122.23883,70000.0,194000.0,70000.0,194000.0,True
32117,112 CEDAR LN,98047,1219.0,PACIFIC,PACIFIC,47.26694,-122.23868,70000.0,181000.0,70000.0,181000.0,True
32118,110 CEDAR LN,98047,1219.0,PACIFIC,PACIFIC,47.26727,-122.2386,88000.0,335000.0,88000.0,335000.0,True
32119,108 CEDAR LN,98047,1219.0,PACIFIC,PACIFIC,47.26777,-122.23874,56200.0,524800.0,56200.0,524800.0,True
32120,520 1ST AVE E,98047,1229.0,PACIFIC,PACIFIC,47.26813,-122.23856,133800.0,802200.0,133800.0,802200.0,True
32121,105 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26781,-122.23922,70000.0,204000.0,70000.0,204000.0,True
32122,109 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26757,-122.23922,76000.0,172000.0,76000.0,172000.0,True
32123,111 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26733,-122.23923,70000.0,192000.0,70000.0,192000.0,True
32124,113 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26714,-122.23925,70000.0,183000.0,71000.0,69000.0,True
32125,115 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26693,-122.23921,73000.0,256000.0,73000.0,256000.0,True
32126,117 PACIFIC AVE S,98047,1216.0,PACIFIC,PACIFIC,47.26669,-122.23925,75000.0,210000.0,75000.0,210000.0,True
32127,250 ROOSEVELT AVE,98022,8242.0,ENUMCLAW,ENUMCLAW,47.19828,-121.98121,838900.0,251700.0,838900.0,251700.0,0
32128,232 ROOSEVELT AVE,98022,8242.0,ENUMCLAW,ENUMCLAW,47.19831,-121.98082,877200.0,2415600.0,877200.0,2415600.0,0
32129,34509 9TH AVE S,98003,6700.0,FEDERAL WAY,FEDERAL WAY,47.29281,-122.32605,0.0,12075200.0,0.0,11632100.0,0
32130,34515 9TH AVE S,98003,6799.0,FEDERAL WAY,FEDERAL WAY,47.29261,-122.32728,1886300.0,66743700.0,0.0,0.0,0
32131,34503 9TH AVE S,98003,8726.0,FEDERAL WAY,FEDERAL WAY,47.29281,-122.32365,778100.0,8725500.0,778100.0,8725500.0,0
32132,29655 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33519,-122.30563,84000.0,194000.0,84000.0,194000.0,0
32133,29649 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33537,-122.30563,84000.0,157000.0,84000.0,157000.0,0
32134,29641 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33557,-122.30563,84000.0,155000.0,84000.0,155000.0,0
32135,29633 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.3358,-122.30565,84000.0,195000.0,84000.0,195000.0,0
32136,29625 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33601,-122.30565,84000.0,199000.0,84000.0,199000.0,0
32137,29621 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.3362,-122.30572,84000.0,177000.0,84000.0,177000.0,0
32138,29613 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33642,-122.30572,84000.0,196000.0,84000.0,196000.0,0
32139,29605 21ST PL S,98003,4250.0,FEDERAL WAY,FEDERAL WAY,47.33663,-122.30572,84000.0,240000.0,84000.0,240000.0,0
32140,31408 170TH AVE SE,98092,6576.0,,AUBURN,47.31998,-122.11558,143000.0,136000.0,143000.0,136000.0,0
32141,17016 SE 315TH ST,98092,6592.0,,AUBURN,47.32011,-122.11487,125000.0,142000.0,125000.0,142000.0,0
32142,17020 SE 315TH ST,98092,6592.0,,AUBURN,47.32006,-122.11441,141000.0,155000.0,141000.0,155000.0,0
32143,17015 SE 315TH ST,98092,6592.0,,AUBURN,47.31969,-122.11452,139000.0,211000.0,139000.0,211000.0,0
32144,17009 SE 315TH ST,98092,6592.0,,AUBURN,47.31937,-122.11512,126000.0,146000.0,126000.0,146000.0,0
32145,16911 SE 315TH ST,98092,6536.0,,AUBURN,47.31899,-122.11575,149000.0,262000.0,149000.0,262000.0,0
32146,31509 169TH AVE SE,98092,6574.0,,AUBURN,47.31871,-122.11634,139000.0,119000.0,139000.0,119000.0,0
32147,31411 169TH AVE SE,98092,6541.0,,AUBURN,47.31929,-122.11741,111000.0,161000.0,111000.0,161000.0,0
32148,31405 169TH AVE SE,98092,6541.0,,AUBURN,47.31943,-122.1177,94000.0,160000.0,94000.0,160000.0,0
32149,31314 168TH WAY SE,98092,6572.0,,AUBURN,47.31975,-122.11727,121000.0,149000.0,121000.0,149000.0,0
32150,31405 170TH AVE SE,98092,6576.0,,AUBURN,47.31972,-122.11661,145000.0,166000.0,145000.0,166000.0,0
32151,31415 170TH AVE SE,98092,6576.0,,AUBURN,47.31947,-122.11616,139000.0,146000.0,42000.0,50100.0,0
32152,29427 36TH AVE S,98001,2506.0,,AUBURN,47.33749,-122.28755,79000.0,305000.0,79000.0,305000.0,0
32153,3524 S 295TH ST,98001,2541.0,,AUBURN,47.33725,-122.28753,79000.0,163000.0,79000.0,163000.0,0
32154,3516 S 295TH ST,98001,2541.0,,AUBURN,47.33725,-122.2879,79000.0,227000.0,79000.0,227000.0,0
32155,3512 S 295TH ST,98001,2541.0,,AUBURN,47.33746,-122.28797,79000.0,193000.0,79000.0,193000.0,0
32156,3508 S 295TH ST,98001,2541.0,,AUBURN,47.3375,-122.28832,79000.0,185000.0,79000.0,185000.0,0
32157,3504 S 295TH ST,98001,2541.0,,AUBURN,47.33742,-122.28859,79000.0,245000.0,79000.0,245000.0,0
32158,3500 S 295TH ST,98001,2541.0,,AUBURN,47.33727,-122.28876,79000.0,200000.0,79000.0,200000.0,0
32159,3501 S 295TH ST,98001,2541.0,,AUBURN,47.33704,-122.2887,79000.0,209000.0,79000.0,209000.0,0
32160,3505 S 295TH ST,98001,2541.0,,AUBURN,47.33691,-122.28858,79000.0,148000.0,79000.0,148000.0,0
32161,3509 S 295TH ST,98001,2541.0,,AUBURN,47.33685,-122.28833,79000.0,162000.0,79000.0,162000.0,0
32162,3517 S 295TH ST,98001,2541.0,,AUBURN,47.33686,-122.28803,79000.0,145000.0,79000.0,145000.0,0
32163,3521 S 295TH ST,98001,2541.0,,AUBURN,47.33686,-122.28774,79000.0,162000.0,79000.0,162000.0,0
32164,3525 S 295TH ST,98001,2541.0,,AUBURN,47.33685,-122.28744,79000.0,144000.0,79000.0,144000.0,0
32165,29506 36TH AVE S,98001,2507.0,,AUBURN,47.33685,-122.28691,79000.0,157000.0,79000.0,157000.0,0
32166,29500 36TH AVE S,98001,2507.0,,AUBURN,47.3371,-122.28692,79000.0,210000.0,79000.0,210000.0,0
32167,29432 36TH AVE S,98001,2506.0,,AUBURN,47.33732,-122.28695,79000.0,233000.0,79000.0,233000.0,0
32168,29426 36TH AVE S,98001,2506.0,,AUBURN,47.33751,-122.28697,79000.0,193000.0,79000.0,193000.0,0
32169,29452 34TH AVE S,98001,2501.0,,AUBURN,47.33683,-122.28905,79000.0,165000.0,79000.0,165000.0,0
32170,29444 34TH AVE S,98001,2501.0,,AUBURN,47.33705,-122.28912,79000.0,155000.0,79000.0,155000.0,0
32171,29436 34TH AVE S,98001,2501.0,,AUBURN,47.33728,-122.28911,79000.0,180000.0,79000.0,180000.0,0
32172,29428 34TH AVE S,98001,2501.0,,AUBURN,47.3375,-122.28911,79000.0,213000.0,79000.0,213000.0,0
32173,258 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26488,-122.23812,82000.0,250000.0,82000.0,250000.0,True
32174,252 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26511,-122.23811,82000.0,253000.0,82000.0,253000.0,True
32175,246 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26536,-122.23815,82000.0,253000.0,82000.0,253000.0,True
32176,240 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.2655,-122.23799,82000.0,231000.0,82000.0,231000.0,True
32177,247 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26526,-122.23725,82000.0,231000.0,82000.0,231000.0,True
32178,235 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26548,-122.23761,82000.0,220000.0,82000.0,220000.0,True
32179,241 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26541,-122.23724,82000.0,233000.0,82000.0,233000.0,True
32180,253 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26506,-122.23746,82000.0,233000.0,82000.0,233000.0,True
32181,599 3RD AVE SE,98047,1433.0,PACIFIC,PACIFIC,47.26498,-122.23711,85000.0,162000.0,85000.0,162000.0,True
32182,259 SPENCER CT,98047,1423.0,PACIFIC,PACIFIC,47.26486,-122.23746,82000.0,251000.0,82000.0,251000.0,True
32183,2250 SCANDIA AVE,98022,4028.0,ENUMCLAW,ENUMCLAW,47.19552,-121.99842,104000.0,166000.0,104000.0,166000.0,0
32184,2254 SCANDIA AVE,98022,4028.0,ENUMCLAW,ENUMCLAW,47.19552,-121.99868,104000.0,165000.0,104000.0,165000.0,0
32185,2256 SCANDIA AVE,98022,4028.0,ENUMCLAW,ENUMCLAW,47.1955,-121.99893,104000.0,174000.0,104000.0,174000.0,0
32186,2258 SCANDIA AVE,98022,4028.0,ENUMCLAW,ENUMCLAW,47.1955,-121.99917,104000.0,152000.0,104000.0,152000.0,0
32187,417 JOHNSON ST,98022,4035.0,ENUMCLAW,ENUMCLAW,47.19522,-121.99917,104000.0,161000.0,104000.0,161000.0,0
32188,415 JOHNSON ST,98022,4035.0,ENUMCLAW,ENUMCLAW,47.19518,-121.99878,104000.0,161000.0,104000.0,161000.0,0
32189,413 JOHNSON ST,98022,4035.0,ENUMCLAW,ENUMCLAW,47.19498,-121.99875,104000.0,176000.0,104000.0,176000.0,0
32190,411 JOHNSON ST,98022,4035.0,ENUMCLAW,ENUMCLAW,47.19479,-121.99888,104000.0,179000.0,104000.0,179000.0,0
32191,405 JOHNSON ST,98022,4035.0,ENUMCLAW,ENUMCLAW,47.19469,-121.99928,104000.0,153000.0,104000.0,153000.0,0
32192,313 JOHNSON ST,98022,4033.0,ENUMCLAW,ENUMCLAW,47.19444,-121.99924,104000.0,175000.0,104000.0,175000.0,0
32193,302 JOHNSON ST,98022,4033.0,ENUMCLAW,ENUMCLAW,47.19379,-121.9998,111000.0,163000.0,111000.0,163000.0,0
32194,306 JOHNSON ST,98022,4033.0,ENUMCLAW,ENUMCLAW,47.19399,-121.99979,104000.0,174000.0,104000.0,174000.0,0
32195,310 JOHNSON ST,98022,4033.0,ENUMCLAW,ENUMCLAW,47.19418,-121.99977,104000.0,162000.0,104000.0,162000.0,0
32196,314 JOHNSON ST,98022,4033.0,ENUMCLAW,ENUMCLAW,47.19436,-121.99979,104000.0,188000.0,104000.0,188000.0,0
32197,402 JOHNSON ST,98022,4034.0,ENUMCLAW,ENUMCLAW,47.19456,-121.99977,104000.0,157000.0,104000.0,157000.0,0
32198,406 JOHNSON ST,98022,4034.0,ENUMCLAW,ENUMCLAW,47.19477,-121.99979,104000.0,176000.0,104000.0,176000.0,0
32199,410 JOHNSON ST,98022,4034.0,ENUMCLAW,ENUMCLAW,47.19496,-121.99973,104000.0,162000.0,104000.0,162000.0,0
32200,414 JOHNSON ST,98022,4034.0,ENUMCLAW,ENUMCLAW,47.19515,-121.99974,104000.0,146000.0,104000.0,146000.0,0
32201,502 JOHNSON ST,98022,4043.0,ENUMCLAW,ENUMCLAW,47.19533,-121.99974,104000.0,166000.0,104000.0,166000.0,0
32202,2356 SCANDIA AVE,98022,2012.0,ENUMCLAW,ENUMCLAW,47.19553,-121.99994,104000.0,154000.0,104000.0,154000.0,0
32203,27523 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.3549,-122.30192,94000.0,247000.0,94000.0,247000.0,0
32204,27529 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35481,-122.30207,94000.0,265000.0,94000.0,265000.0,0
32205,27535 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35472,-122.30223,94000.0,249000.0,94000.0,249000.0,0
32206,27541 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35462,-122.30236,94000.0,240000.0,94000.0,240000.0,0
32207,27547 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35455,-122.30253,94000.0,246000.0,94000.0,246000.0,0
32208,27551 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35448,-122.30273,94000.0,236000.0,94000.0,236000.0,0
32209,27555 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.3543,-122.30298,94000.0,239000.0,94000.0,239000.0,0
32210,27559 25TH DR S,98003,6925.0,FEDERAL WAY,FEDERAL WAY,47.35412,-122.30279,94000.0,233000.0,94000.0,233000.0,0
32211,27601 25TH DR S,98003,6927.0,FEDERAL WAY,FEDERAL WAY,47.35394,-122.30269,94000.0,260000.0,94000.0,260000.0,0
32212,27609 25TH DR S,98003,6927.0,FEDERAL WAY,FEDERAL WAY,47.35374,-122.30258,94000.0,284000.0,94000.0,284000.0,0
32213,27617 25TH DR S,98003,6927.0,FEDERAL WAY,FEDERAL WAY,47.35354,-122.30248,94000.0,243000.0,94000.0,243000.0,0
32214,27627 25TH DR S,98003,6927.0,FEDERAL WAY,FEDERAL WAY,47.35333,-122.30237,94000.0,263000.0,94000.0,263000.0,0
32215,27634 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.3532,-122.30163,179000.0,378000.0,179000.0,378000.0,0
32216,27626 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.35348,-122.30171,94000.0,239000.0,94000.0,239000.0,0
32217,27620 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.35363,-122.3018,94000.0,254000.0,94000.0,254000.0,0
32218,27614 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.35376,-122.30187,94000.0,249000.0,94000.0,249000.0,0
32219,27608 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.35389,-122.30194,94000.0,240000.0,94000.0,240000.0,0
32220,27602 25TH DR S,98003,6926.0,FEDERAL WAY,FEDERAL WAY,47.35403,-122.30196,94000.0,242000.0,94000.0,242000.0,0
32221,27554 25TH DR S,98003,6924.0,FEDERAL WAY,FEDERAL WAY,47.35417,-122.30194,94000.0,240000.0,94000.0,240000.0,0
32222,27544 25TH DR S,98003,6924.0,FEDERAL WAY,FEDERAL WAY,47.3543,-122.30188,94000.0,240000.0,94000.0,240000.0,0
32223,27536 25TH DR S,98003,6924.0,FEDERAL WAY,FEDERAL WAY,47.35442,-122.30177,94000.0,250000.0,94000.0,250000.0,0
32224,27528 25TH DR S,98003,6924.0,FEDERAL WAY,FEDERAL WAY,47.35452,-122.30162,94000.0,240000.0,94000.0,240000.0,0
32225,27520 25TH DR S,98003,6924.0,FEDERAL WAY,FEDERAL WAY,47.3546,-122.30145,94000.0,240000.0,94000.0,240000.0,0
32226,27601 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35438,-122.30136,94000.0,230000.0,94000.0,230000.0,0
32227,27609 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35423,-122.30145,94000.0,257000.0,94000.0,257000.0,0
32228,27613 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35411,-122.30153,94000.0,180000.0,94000.0,180000.0,0
32229,27617 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35396,-122.30154,94000.0,232000.0,94000.0,232000.0,0
32230,27621 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35382,-122.3015,94000.0,265000.0,94000.0,265000.0,0
32231,27627 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35368,-122.30142,94000.0,274000.0,94000.0,274000.0,0
32232,27633 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35355,-122.30134,94000.0,252000.0,94000.0,252000.0,0
32233,27639 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35341,-122.30127,94000.0,248000.0,94000.0,248000.0,0
32234,27645 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35327,-122.30122,94000.0,202000.0,94000.0,202000.0,0
32235,27651 26TH AVE S,98003,6939.0,FEDERAL WAY,FEDERAL WAY,47.35313,-122.30117,94000.0,258000.0,94000.0,258000.0,0
