Unnamed: 0,PARCEL_NO,ADDRESS1,CITY,STATE,ZIP,BLDG_VALUE,LAND_VALUE,TOTAL_VALU,LAT,LONG,LOOKUP,SUCCESS,is_threatened
12802,50550000100,6845 11TH AVE NE,OLYMPIA,WA,98516,171100.0,56800.0,227900.0,47.05356,-122.87496,1,1,
12803,50550000500,1115 GEORGETOWN DR NW,OLYMPIA,WA,98516,207600.0,60800.0,268400.0,0.0,0.0,1,0,
12804,50550000600,1119 GEORGETOWNE DR NE,OLYMPIA,WA,98516,220300.0,60800.0,281100.0,0.0,0.0,1,0,
12805,50550001200,1138 LOYOLA ST NE,OLYMPIA,WA,98516,224000.0,71500.0,295500.0,0.0,0.0,1,0,
12806,50550001300,1136 LOYOLA ST NE,OLYMPIA,WA,98516,227600.0,59000.0,286600.0,0.0,0.0,1,0,
12807,50550001700,1116 LOYOLA ST NE,OLYMPIA,WA,98516,176900.0,58500.0,235400.0,0.0,0.0,1,0,
12808,50550001800,1112 LOYOLA ST NE,OLYMPIA,WA,98516,172000.0,58500.0,230500.0,0.0,0.0,1,0,
12809,50550002100,1101 LOYOLA ST NE,OLYMPIA,WA,98516,198500.0,59300.0,257800.0,0.0,0.0,1,0,
12810,50550002200,1105 LOYOLA ST NE,OLYMPIA,WA,98516,237300.0,56800.0,294100.0,0.0,0.0,1,0,
12811,50550002300,1109 LOYOLA ST NE,OLYMPIA,WA,98516,209200.0,56800.0,266000.0,0.0,0.0,1,0,
12812,50550002500,1121 LOYOLA ST NE,OLYMPIA,WA,98516,206000.0,56800.0,262800.0,0.0,0.0,1,0,
12813,50550002600,1125 LOYOLA ST NE,OLYMPIA,WA,98516,201000.0,56800.0,257800.0,0.0,0.0,1,0,
12814,50550002800,1133 LOYOLA ST NE,OLYMPIA,WA,98516,213000.0,58300.0,271300.0,0.0,0.0,1,0,
12815,50550002900,1137 LOYOLA ST NE,OLYMPIA,WA,98516,212800.0,60000.0,272800.0,0.0,0.0,1,0,
12816,50550003000,2339 HUNTINGTON LOOP SE,OLYMPIA,WA,98513,210800.0,60500.0,271300.0,0.0,0.0,1,0,
12817,50550003300,1147 LOYOLA ST NE,OLYMPIA,WA,98516,202900.0,56800.0,259700.0,0.0,0.0,1,0,
12818,50550003400,1149 LOYOLA ST NE,OLYMPIA,WA,98516,179500.0,56800.0,236300.0,0.0,0.0,1,0,
12819,50550003500,1201 LOYOLA ST NE,OLYMPIA,WA,98516,215200.0,56800.0,272000.0,0.0,0.0,1,0,
12820,50550003600,1205 LOYOLA ST NE,OLYMPIA,WA,98516,225900.0,67100.0,293000.0,0.0,0.0,1,0,
12821,50550003700,1215 LOYOLA ST NE,OLYMPIA,WA,98516,255100.0,58100.0,313200.0,0.0,0.0,1,0,
12822,50550003800,1219 LOYOLA ST NE,OLYMPIA,WA,98516,217700.0,60700.0,278400.0,0.0,0.0,1,0,
12823,50550004200,1204 LOYOLA ST NE,OLYMPIA,WA,98516,183200.0,56800.0,240000.0,0.0,0.0,1,0,
12824,50550004900,1140 LOYOLA ST NE,OLYMPIA,WA,98516,172800.0,60700.0,233500.0,0.0,0.0,1,0,
12825,99901113300,16429 RAILWAY RD SE,YELM,WA,98597,75100.0,0.0,75100.0,46.9472,-122.5918,1,1,
12826,81580000100,15495 107TH LOOP SE,YELM,WA,98597,179000.0,42100.0,221100.0,46.93265,-122.61213,1,1,
12827,81580000300,15487 107TH LOOP SE,YELM,WA,98597,193000.0,40800.0,233800.0,46.93265,-122.61275,1,1,
12828,81580000400,15483 107TH LOOP SE,YELM,WA,98597,179400.0,40800.0,220200.0,46.93265,-122.61306,1,1,
12829,81580000500,10642 VAN NORHOP ST SE,YELM,WA,98597,186100.0,38800.0,224900.0,46.93126,-122.6136,1,1,
12830,81580000900,10710 VAN NORHOP ST SE,YELM,WA,98597,170000.0,37400.0,207400.0,46.93176,-122.61348,1,1,
12831,81580001000,10714 VAN NORHOP ST SE,YELM,WA,98597,180100.0,37400.0,217500.0,46.9318,-122.61349,1,1,
12832,81580001300,10721 VAN NORHOP ST NE,YELM,WA,98597,176400.0,37900.0,214300.0,0.0,0.0,1,0,
12833,81580001400,10717 VAN NORHOP ST SE,YELM,WA,98597,177700.0,37300.0,215000.0,46.93207,-122.61374,1,1,
12834,81580001500,10713 VAN NORHOP ST SE,YELM,WA,98597,172400.0,37400.0,209800.0,46.93204,-122.61374,1,1,
12835,81580001700,10705 VAN NORHOP ST SE,YELM,WA,98597,173400.0,37400.0,210800.0,46.93199,-122.61374,1,1,
12836,81580001900,10645 VAN NORHOP ST SE,YELM,WA,98597,177100.0,37400.0,214500.0,46.93159,-122.61369,1,1,
12837,81580002000,10641 VAN NORHOP ST SE,YELM,WA,98597,166200.0,38800.0,205000.0,46.93157,-122.61368,1,1,
12838,63780018300,9415 LOCHTON CT SE,OLYMPIA,WA,98513,320000.0,136900.0,456900.0,0.0,0.0,1,0,
12839,63780018400,9411 LOCHTON CT SE,OLYMPIA,WA,98513,420400.0,134900.0,555300.0,0.0,0.0,1,0,
12840,63780018500,9408 LOCHTON CT SE,OLYMPIA,WA,98513,429000.0,111400.0,540400.0,0.0,0.0,1,0,
12841,63780018600,9404 LOCHTON CT SE,OLYMPIA,WA,98513,415800.0,122300.0,538100.0,0.0,0.0,1,0,
12842,63780018700,9400 LOCHTON CT SE,OLYMPIA,WA,98513,505000.0,108000.0,613000.0,0.0,0.0,1,0,
12843,63780018800,9348 MILBURN LOOP SE,OLYMPIA,WA,98513,382200.0,128400.0,510600.0,0.0,0.0,1,0,
12844,63780019000,9342 MILBURN LOOP SE,OLYMPIA,WA,98513,430700.0,110300.0,541000.0,0.0,0.0,1,0,
12845,63780019200,9332 MILBURN LOOP SE,OLYMPIA,WA,98513,367600.0,97000.0,464600.0,0.0,0.0,1,0,
12846,63780019400,9322 MILBURN LOOP SE,OLYMPIA,WA,98513,506000.0,82900.0,588900.0,0.0,0.0,1,0,
12847,63780019500,9316 MILBURN LOOP SE,OLYMPIA,WA,98513,321000.0,118200.0,439200.0,0.0,0.0,1,0,
12848,63780019700,9312 MILBURN LOOP SE,OLYMPIA,WA,98513,471800.0,211200.0,683000.0,0.0,0.0,1,0,
12849,63780019900,9306 MILBURN LOOP SE,OLYMPIA,WA,98513,451500.0,136400.0,587900.0,0.0,0.0,1,0,
12850,63780020000,9300 MILBURN LOOP SE,OLYMPIA,WA,98513,404900.0,116200.0,521100.0,0.0,0.0,1,0,
12851,63780020100,9240 MILBURN LOOP SE,OLYMPIA,WA,98513,948800.0,119000.0,1067800.0,0.0,0.0,1,0,
12852,63780020200,9226 MILBURN LOOP SE,OLYMPIA,WA,98513,436600.0,113900.0,550500.0,0.0,0.0,1,0,
12853,63780020300,9216 MILBURN LOOP SE,OLYMPIA,WA,98513,530800.0,120300.0,651100.0,0.0,0.0,1,0,
12854,63780020400,9206 MILBURN LOOP SE,OLYMPIA,WA,98513,391600.0,110200.0,501800.0,0.0,0.0,1,0,
12855,63780020500,9142 MILBURN LOOP SE,OLYMPIA,WA,98513,403300.0,116100.0,519400.0,0.0,0.0,1,0,
12856,63780020600,9136 MILBURN LOOP SE,OLYMPIA,WA,98513,365100.0,94000.0,459100.0,0.0,0.0,1,0,
12857,63780020700,9128 MILBURN LOOP SE,OLYMPIA,WA,98513,329900.0,98600.0,428500.0,0.0,0.0,1,0,
12858,63780020900,9121 MILBURN LOOP SE,OLYMPIA,WA,98513,470600.0,115100.0,585700.0,0.0,0.0,1,0,
12859,63780021100,9141 MILBURN LOOP SE,OLYMPIA,WA,98513,394400.0,98800.0,493200.0,0.0,0.0,1,0,
12860,63780021200,9205 MILBURN LOOP SE,OLYMPIA,WA,98513,343200.0,101800.0,445000.0,0.0,0.0,1,0,
12861,63780021300,9211 MILBURN LOOP SE,OLYMPIA,WA,98513,415400.0,108100.0,523500.0,0.0,0.0,1,0,
12862,63780021600,1139 LOYOLA ST NE,OLYMPIA,WA,98516,0.0,106600.0,106600.0,0.0,0.0,1,0,
12863,63780021700,2232 NEWTON DR SE,OLYMPIA,WA,98513,399400.0,105900.0,505300.0,0.0,0.0,1,0,
12864,63780021800,2242 NEWTON DR SE,OLYMPIA,WA,98513,473500.0,105900.0,579400.0,0.0,0.0,1,0,
12865,63780021900,2306 NEWTON DR SE,OLYMPIA,WA,98513,624200.0,147700.0,771900.0,0.0,0.0,1,0,
12866,63780022000,2312 NEWTON DR SE,OLYMPIA,WA,98513,398000.0,123900.0,521900.0,0.0,0.0,1,0,
12867,63780022100,2322 NEWTON DR SE,OLYMPIA,WA,98513,526200.0,101900.0,628100.0,0.0,0.0,1,0,
12868,63780022200,2340 NEWTON DR SE,OLYMPIA,WA,98513,326200.0,110100.0,436300.0,0.0,0.0,1,0,
12869,63780022300,2331 NEWTON DR SE,OLYMPIA,WA,98513,402100.0,107200.0,509300.0,0.0,0.0,1,0,
12870,63780022400,2313 NEWTON DR SE,OLYMPIA,WA,98513,455200.0,102400.0,557600.0,0.0,0.0,1,0,
12871,63780022500,2305 NEWTON DR SE,OLYMPIA,WA,98513,499400.0,86800.0,586200.0,0.0,0.0,1,0,
12872,63780022600,2241 NEWTON DR SE,OLYMPIA,WA,98513,429700.0,99200.0,528900.0,0.0,0.0,1,0,
12873,63780022700,2231 NEWTON DR SE,OLYMPIA,WA,98513,379600.0,99200.0,478800.0,0.0,0.0,1,0,
12874,63780022800,2221 NEWTON DR SE,OLYMPIA,WA,98513,425300.0,121100.0,546400.0,0.0,0.0,1,0,
12875,63780022900,9307 MILBURN LOOP SE,OLYMPIA,WA,98513,321900.0,125000.0,446900.0,0.0,0.0,1,0,
12876,63780023100,9321 MILBURN LOOP SE,OLYMPIA,WA,98513,380500.0,100300.0,480800.0,0.0,0.0,1,0,
12877,63780023200,9329 MILBURN LOOP SE,OLYMPIA,WA,98513,471400.0,86900.0,558300.0,0.0,0.0,1,0,
12878,63780023300,9125 PIPERHILL DR SE,OLYMPIA,WA,98513,365200.0,129400.0,494600.0,0.0,0.0,1,0,
12879,63780023400,9135 PIPERHILL DR SE,OLYMPIA,WA,98513,385100.0,109100.0,494200.0,0.0,0.0,1,0,
12880,63780023500,9145 PIPERHILL DR SE,OLYMPIA,WA,98513,370000.0,116500.0,486500.0,0.0,0.0,1,0,
12881,63780023600,9215 PIPERHILL DR SE,OLYMPIA,WA,98513,335900.0,116800.0,452700.0,0.0,0.0,1,0,
12882,63780023900,9245 PIPERHILL DR SE,OLYMPIA,WA,98513,402700.0,111800.0,514500.0,0.0,0.0,1,0,
12883,11921210701,6348 JOHNSON POINT RD NE,OLYMPIA,WA,98516,233300.0,145700.0,379000.0,47.12443,-122.81762,1,1,
12884,11921210702,5102 63RD AVE NE,OLYMPIA,WA,98516,295600.0,145300.0,440900.0,0.0,0.0,1,0,
12885,99901115700,14024 YELM HWY SE,YELM,WA,98597,61400.0,0.0,61400.0,46.96998,-122.64057,1,1,
12886,99901116100, 4638 17TH LN NE # 7,OLYMPIA,WA,98516,47000.0,0.0,47000.0,0.0,0.0,1,0,
12887,99901118400,6748 FIR TREE RD SE # 41,OLYMPIA,WA,98513,18400.0,0.0,18400.0,0.0,0.0,1,0,
12888,22616340700,17928 153RD AVE SE,YELM,WA,98597,193400.0,48600.0,242000.0,0.0,0.0,1,0,
12889,22616340800,17910 153RD AVE SE,YELM,WA,98597,208100.0,48600.0,256700.0,0.0,0.0,1,0,
12890,22621120500,18011 153RD AVE SE,YELM,WA,98597,182700.0,55800.0,238500.0,0.0,0.0,1,0,
12891,99901120600,7300 32ND AVE NE # 1,OLYMPIA,WA,98516,22400.0,0.0,22400.0,0.0,0.0,1,0,
12892,11904310200,8834 JOHNSON POINT RD NE,OLYMPIA,WA,98516,215300.0,139100.0,354400.0,47.15995,-122.81736,1,1,
12893,11904310400,9028 JOHNSON POINT RD NE,OLYMPIA,WA,98516,440200.0,14430.0,454630.0,47.16187,-122.81743,1,1,
12894,99901123000,8005 MARTIN WAY E # 29,OLYMPIA,WA,98516,19300.0,0.0,19300.0,0.0,0.0,1,0,
12895,99901123200,6200 FAIR OAKS RD SE # 49,OLYMPIA,WA,98513,46700.0,0.0,46700.0,0.0,0.0,1,0,
12896,21626410701,16228 CURRY CT SE,YELM,WA,98597,444400.0,72700.0,517100.0,46.9332,-122.59569,1,1,
12897,70370016701,4401 COLEBROOKE LN SE,LACEY,WA,98513,244500.0,83300.0,327800.0,46.99282,-122.83128,1,1,
12898,70370016702,4403 COLEBROOKE LN SE,LACEY,WA,98513,220900.0,73700.0,294600.0,46.99282,-122.83134,1,1,
12899,23503340000,PO BOX 2296,YELM,WA,98597,0.0,8900.0,8900.0,0.0,0.0,1,0,
12900,11909420101,8021 BAIRD RD NE,OLYMPIA,WA,98516,589300.0,149600.0,738900.0,0.0,0.0,1,0,
12901,11909420102,8007 BAIRD RD NE,OLYMPIA,WA,98516,621600.0,156000.0,777600.0,0.0,0.0,1,0,
12902,99901129600,9101 STEILACOOM RD SE # 121,OLYMPIA,WA,98513,52900.0,0.0,52900.0,0.0,0.0,1,0,
12903,11808440103,927 COLLEGE LN NE # A & B,LACEY,WA,98516,267900.0,68900.0,336800.0,0.0,0.0,1,0,
12904,11808440107,1730 MELINDA CT NE,OLYMPIA,WA,98516,267900.0,68900.0,336800.0,0.0,0.0,1,0,
12905,67600003301,7645 TARYN LN NE,OLYMPIA,WA,98516,502000.0,83200.0,585200.0,0.0,0.0,1,0,
12906,99901128100,9400 MULLEN RD SE TRLR 26,OLYMPIA,WA,98513,5900.0,0.0,5900.0,0.0,0.0,1,0,
12907,99901129800,8530 STEILACOOM RD SE #35,LACEY,WA,98513,11200.0,0.0,11200.0,0.0,0.0,1,0,
12908,67600000401,7840 TARYN LN NE,OLYMPIA,WA,98516,463500.0,104300.0,567800.0,0.0,0.0,1,0,
12909,67600001000,7736 TARYN LN NE,OLYMPIA,WA,98516,551300.0,123200.0,674500.0,0.0,0.0,1,0,
12910,99901133200,PO BOX 2683,YELM,WA,98597,61600.0,0.0,61600.0,0.0,0.0,1,0,
12911,22731310102,15720 118TH LN SE,YELM,WA,98597,98700.0,50700.0,149400.0,0.0,0.0,1,0,
12912,99901133300,7138 ENGLEWOOD DR SE # 28,OLYMPIA,WA,98513,35500.0,0.0,35500.0,0.0,0.0,1,0,
12913,32640000200,16211 PALOUSE AVE SE,YELM,WA,98597,233900.0,34900.0,268800.0,46.93033,-122.59635,1,1,
12914,32640000300,16207 PALOUSE AVE SE,YELM,WA,98597,209800.0,35000.0,244800.0,46.93033,-122.5964,1,1,
12915,32640000400,16203 PALOUSE AVE SE,YELM,WA,98597,177900.0,37500.0,215400.0,46.93033,-122.59645,1,1,
12916,32640000500,16151 PALOUSE AVE SE,YELM,WA,98597,276500.0,38500.0,315000.0,46.93033,-122.59713,1,1,
12917,32640000600,16147 PALOUSE AVE SE,YELM,WA,98597,200300.0,38500.0,238800.0,46.93033,-122.59718,1,1,
12918,32640000700,16143 PALOUSE AVE SE,YELM,WA,98597,196600.0,36200.0,232800.0,46.93033,-122.59744,1,1,
12919,32640000800,16139 PALOUSE AVE SE,YELM,WA,98597,177200.0,40900.0,218100.0,46.93033,-122.59745,1,1,
12920,32640000900,16135 PALOUSE AVE SE,YELM,WA,98597,202100.0,37000.0,239100.0,46.93033,-122.59745,1,1,
12921,32640001000,10809 UMTANUM ST SE,YELM,WA,98597,272500.0,35800.0,308300.0,46.93094,-122.59756,1,1,
12922,32640001100,10805 UMTANUM ST SE,YELM,WA,98597,233400.0,36800.0,270200.0,46.93096,-122.59756,1,1,
12923,32640001500,10726 UMTANUM ST SE,YELM,WA,98597,177200.0,35800.0,213000.0,46.93132,-122.59732,1,1,
12924,32640001600,10730 UMTANUM ST SE,YELM,WA,98597,240100.0,36200.0,276300.0,46.9313,-122.59732,1,1,
12925,32640001800,10806 UMTANUM ST SE,YELM,WA,98597,198500.0,36600.0,235100.0,46.93096,-122.59732,1,1,
12926,32640001900,10807 TUCANNON CT SE,YELM,WA,98597,201600.0,36500.0,238100.0,46.93059,-122.59631,1,1,
12927,32640002100,10731 TUCANNON CT SE,YELM,WA,98597,182400.0,37400.0,219800.0,46.93054,-122.5963,1,1,
12928,32640002200,10727 TUCANNON CT SE,YELM,WA,98597,233400.0,36900.0,270300.0,46.93054,-122.5963,1,1,
12929,32640002300,10728 TUCANNON CT SE,YELM,WA,98597,236700.0,36900.0,273600.0,46.93055,-122.59606,1,1,
12930,32640002400,10732 TUCANNON CT SE,YELM,WA,98597,180600.0,37600.0,218200.0,46.93055,-122.59606,1,1,
12931,32640002600,10808 TUCANNON CT SE,YELM,WA,98597,197500.0,36200.0,233700.0,46.93059,-122.59606,1,1,
12932,40360000100,11420 CHARBONNEAU LN SE,YELM,WA,98597,228000.0,61100.0,289100.0,0.0,0.0,1,0,
12933,40360000200,11440 CHARBONNEAU LN SE,YELM,WA,98597,169200.0,67200.0,236400.0,0.0,0.0,1,0,
12934,40360000300,11510 CHARBONNEAU LN SE,YELM,WA,98597,225500.0,67200.0,292700.0,0.0,0.0,1,0,
12935,40360000400,11520 CHARBONNEAU LN SE,YELM,WA,98597,295300.0,67200.0,362500.0,0.0,0.0,1,0,
12936,11935210200,1401 MARTIN RD NE # 307 PMB 561,LACEY,WA,98516,0.0,631700.0,631700.0,0.0,0.0,1,0,
12937,50550005400,6809 11TH AVE NE,OLYMPIA,WA,98516,212500.0,56800.0,269300.0,47.05356,-122.87496,1,1,
12938,50550005600,1100 VILLANOVA ST NE,OLYMPIA,WA,98516,219900.0,59300.0,279200.0,0.0,0.0,1,0,
12939,50550005700,1106 VILLANOVA ST NE,OLYMPIA,WA,98516,234600.0,56800.0,291400.0,0.0,0.0,1,0,
12940,50550005900,1118 VILLANOVA ST NE,OLYMPIA,WA,98516,234200.0,56800.0,291000.0,0.0,0.0,1,0,
12941,50550006100,1128 VILLANOVA ST NE,OLYMPIA,WA,98516,237600.0,56800.0,294400.0,0.0,0.0,1,0,
12942,50550006200,1132 VILLANOVA ST NE,OLYMPIA,WA,98516,232700.0,56800.0,289500.0,0.0,0.0,1,0,
12943,50550006300,1136 VILLANOVA ST NE,OLYMPIA,WA,98516,234200.0,56800.0,291000.0,0.0,0.0,1,0,
12944,50550006800,9034 AUTUMN CT SE,OLYMPIA,WA,98513,221700.0,64400.0,286100.0,0.0,0.0,1,0,
12945,50550006900,1105 VILLANOVA ST NE,OLYMPIA,WA,98516,225400.0,61500.0,286900.0,0.0,0.0,1,0,
12946,50550007100,1111 VILLANOVA ST NE,OLYMPIA,WA,98516,235700.0,56800.0,292500.0,0.0,0.0,1,0,
12947,50550007200,1117 VILLANOVA ST NE,OLYMPIA,WA,98516,198700.0,56800.0,255500.0,0.0,0.0,1,0,
12948,50550007300,1123 VILLANOVA ST NE,OLYMPIA,WA,98516,235700.0,56800.0,292500.0,0.0,0.0,1,0,
12949,50550007400,1129 VILLANOVA ST NE,OLYMPIA,WA,98516,193100.0,56800.0,249900.0,0.0,0.0,1,0,
12950,50550007600,1137 VILLANOVA ST NE,OLYMPIA,WA,98516,195000.0,56800.0,251800.0,0.0,0.0,1,0,
12951,50550007700,1141 VILLANOVA ST NE,OLYMPIA,WA,98516,235700.0,57000.0,292700.0,0.0,0.0,1,0,
12952,42930001900,4703 82ND AVE SE,OLYMPIA,WA,98513,377400.0,73300.0,450700.0,46.96767,-122.82208,1,1,
12953,61320000200,15411 BORNSTEIN LN SE,YELM,WA,98597,268700.0,69700.0,338400.0,0.0,0.0,1,0,
12954,61320000400,15428 BORNSTEIN LN SE,YELM,WA,98597,232700.0,73200.0,305900.0,0.0,0.0,1,0,
12955,61320000500,15412 BORNSTEIN LN SE,YELM,WA,98597,189800.0,83800.0,273600.0,0.0,0.0,1,0,
12956,52920000100,10430 CARTER ST SE,YELM,WA,98597,221000.0,44100.0,265100.0,46.93507,-122.61695,1,1,
12957,52920000200,10506 CARTER ST SE,YELM,WA,98597,146800.0,41900.0,188700.0,46.93537,-122.6169,1,1,
12958,52920000400,15220 CARTER CT SE,YELM,WA,98597,144000.0,39500.0,183500.0,46.93495,-122.61668,1,1,
12959,52920000500,15222 CARTER CT SE,YELM,WA,98597,224700.0,46600.0,271300.0,46.93495,-122.61666,1,1,
12960,52920000700,15304 CARTER CT SE,YELM,WA,98597,155400.0,44900.0,200300.0,46.93497,-122.61591,1,1,
12961,52920000800,15308 CARTER CT SE,YELM,WA,98597,135600.0,42600.0,178200.0,46.93497,-122.61587,1,1,
12962,52920000900,15312 CARTER CT SE,YELM,WA,98597,174600.0,41500.0,216100.0,46.93496,-122.61583,1,1,
12963,52920001000,15316 CARTER CT SE,YELM,WA,98597,187600.0,40400.0,228000.0,46.93495,-122.6158,1,1,
12964,52920001200,15324 CARTER CT SE,YELM,WA,98597,177500.0,41600.0,219100.0,46.93494,-122.61572,1,1,
12965,52920001400,15323 CARTER CT SE,YELM,WA,98597,218700.0,44200.0,262900.0,46.93478,-122.61577,1,1,
12966,52920001500,15319 CARTER CT SE,YELM,WA,98597,183900.0,43700.0,227600.0,46.93479,-122.61581,1,1,
12967,52920001600,15315 CARTER CT SE,YELM,WA,98597,133900.0,41400.0,175300.0,46.93479,-122.61584,1,1,
12968,52920001800,15307 CARTER CT SE,YELM,WA,98597,136200.0,43300.0,179500.0,46.9348,-122.61591,1,1,
12969,52920001900,15225 CARTER CT SE,YELM,WA,98597,161000.0,44100.0,205100.0,46.93478,-122.61662,1,1,
12970,52920002000,15221 CARTER CT SE,YELM,WA,98597,176900.0,39800.0,216700.0,46.93478,-122.61666,1,1,
12971,52920002100,15213 CARTER LOOP SE,YELM,WA,98597,212700.0,40000.0,252700.0,46.93575,-122.61734,1,1,
12972,52920002200,9937 DOTSON ST SE,YELM,WA,98597,147100.0,39100.0,186200.0,0.0,0.0,1,0,
12973,52920002500,15139 CARTER LOOP SE,YELM,WA,98597,188000.0,39100.0,227100.0,46.93405,-122.61885,1,1,
12974,52920002600,15135 CARTER LOOP SE,YELM,WA,98597,214100.0,39100.0,253200.0,46.93405,-122.61885,1,1,
12975,52920002800,15127 CARTER LOOP SE,YELM,WA,98597,147300.0,39100.0,186400.0,46.93405,-122.61885,1,1,
12976,52920002900,15123 CARTER LOOP SE,YELM,WA,98597,214000.0,40900.0,254900.0,46.93405,-122.61885,1,1,
12977,52920003000,15119 CARTER LOOP SE,YELM,WA,98597,133400.0,41900.0,175300.0,46.93405,-122.61885,1,1,
12978,52920003300,15107 CARTER LOOP SE,YELM,WA,98597,177000.0,41300.0,218300.0,46.93405,-122.61885,1,1,
12979,52920003400,15103 CARTER LOOP SE,YELM,WA,98597,179600.0,40000.0,219600.0,46.93405,-122.61885,1,1,
12980,52920003500,15120 CARTER LOOP SE,YELM,WA,98597,147100.0,39100.0,186200.0,46.93405,-122.61885,1,1,
12981,52920003700,15128 CARTER LOOP SE,YELM,WA,98597,174700.0,39100.0,213800.0,46.93405,-122.61885,1,1,
12982,52920003800,15202 CARTER LOOP SE,YELM,WA,98597,181500.0,39100.0,220600.0,46.93405,-122.61885,1,1,
12983,52920003900,15206 CARTER LOOP SE,YELM,WA,98597,177600.0,39100.0,216700.0,46.93405,-122.61885,1,1,
12984,52920004000,15210 CARTER LOOP SE,YELM,WA,98597,212900.0,39200.0,252100.0,46.93405,-122.61885,1,1,
12985,52920004100,15214 CARTER LOOP SE,YELM,WA,98597,149700.0,41400.0,191100.0,46.93405,-122.61885,1,1,
12986,52920004200,15211 CARTER LOOP SE,YELM,WA,98597,132200.0,44300.0,176500.0,46.93405,-122.61885,1,1,
12987,52920004500,15129 CARTER LOOP SE,YELM,WA,98597,133300.0,41600.0,174900.0,46.93405,-122.61885,1,1,
12988,52920004700,15121 CARTER LOOP SE,YELM,WA,98597,216400.0,40900.0,257300.0,46.93405,-122.61885,1,1,
12989,52920004800,15117 CARTER LOOP SE,YELM,WA,98597,174100.0,40300.0,214400.0,46.93405,-122.61885,1,1,
12990,52920004900,15113 CARTER LOOP SE,YELM,WA,98597,148900.0,39600.0,188500.0,0.0,0.0,1,0,
12991,52920005000,15109 CARTER LOOP SE,YELM,WA,98597,188700.0,38800.0,227500.0,46.93405,-122.61885,1,1,
12992,52920005100,15105 CARTER LOOP SE,YELM,WA,98597,178200.0,40900.0,219100.0,46.93405,-122.61885,1,1,
12993,52920005200,15122 CARTER LOOP SE,YELM,WA,98597,132100.0,40900.0,173000.0,46.93405,-122.61885,1,1,
12994,52920005400,15130 CARTER LOOP SE,YELM,WA,98597,173800.0,38000.0,211800.0,46.93405,-122.61885,1,1,
12995,52920005500,15134 CARTER LOOP SE,YELM,WA,98597,204500.0,38800.0,243300.0,46.93405,-122.61885,1,1,
12996,52920005600,15138 CARTER LOOP SE,YELM,WA,98597,183200.0,39400.0,222600.0,46.93405,-122.61885,1,1,
12997,52920005700,15200 CARTER LOOP SE,YELM,WA,98597,173000.0,40100.0,213100.0,46.93405,-122.61885,1,1,
12998,52920005800,15204 CARTER LOOP SE,YELM,WA,98597,219300.0,40600.0,259900.0,46.93405,-122.61885,1,1,
12999,63780024000,9305 PIPERHILL DR SE,OLYMPIA,WA,98513,448800.0,111100.0,559900.0,0.0,0.0,1,0,
13000,63780024100,9315 PIPERHILL DR SE,OLYMPIA,WA,98513,353000.0,111500.0,464500.0,0.0,0.0,1,0,
13001,63780024300,9339 PIPERHILL DR SE,OLYMPIA,WA,98513,391600.0,114500.0,506100.0,0.0,0.0,1,0,
13002,63780024600,9419 PIPERHILL DR SE,OLYMPIA,WA,98513,377700.0,97500.0,475200.0,0.0,0.0,1,0,
13003,63780024700,9433 PIPERHILL DR SE,OLYMPIA,WA,98513,328900.0,81000.0,409900.0,0.0,0.0,1,0,
13004,63780024900,2020 SEATON CT SE,OLYMPIA,WA,98513,403600.0,81400.0,485000.0,0.0,0.0,1,0,
13005,63780025000,2010 SEATON CT SE,OLYMPIA,WA,98513,311900.0,68200.0,380100.0,0.0,0.0,1,0,
13006,63780025100,2000 SEATON CT SE,OLYMPIA,WA,98513,390100.0,83600.0,473700.0,0.0,0.0,1,0,
13007,63780025400,9402 PIPERHILL DR SE,OLYMPIA,WA,98513,460900.0,85100.0,546000.0,0.0,0.0,1,0,
13008,63780025500,9348 PIPERHILL DR SE,OLYMPIA,WA,98513,310900.0,90000.0,400900.0,0.0,0.0,1,0,
13009,63780025700,9314 PIPERHILL DR SE,OLYMPIA,WA,98513,424500.0,95200.0,519700.0,0.0,0.0,1,0,
13010,63780025800,9304 PIPERHILL DR SE,OLYMPIA,WA,98513,404900.0,103900.0,508800.0,0.0,0.0,1,0,
13011,63780025900,2028 ROXBURG CT SE,OLYMPIA,WA,98513,363700.0,89300.0,453000.0,0.0,0.0,1,0,
13012,63780026100,2006 ROXBURG CT SE,OLYMPIA,WA,98513,355200.0,104000.0,459200.0,0.0,0.0,1,0,
13013,63780026200,2011 ROXBURG CT SE,OLYMPIA,WA,98513,431400.0,103000.0,534400.0,0.0,0.0,1,0,
13014,63780026300,2023 ROXBURG CT SE,OLYMPIA,WA,98513,395400.0,107800.0,503200.0,0.0,0.0,1,0,
13015,83490000100,7816 WILDA LN NE,OLYMPIA,WA,98516,567600.0,89000.0,656600.0,0.0,0.0,1,0,
13016,83490000200,7820 WILDA LN NE,OLYMPIA,WA,98516,516600.0,70600.0,587200.0,0.0,0.0,1,0,
13017,83490000300,7824 WILDA LN NE,OLYMPIA,WA,98516,480700.0,89000.0,569700.0,0.0,0.0,1,0,
13018,83490000400,7828 WILDA LN NE,OLYMPIA,WA,98516,436600.0,89000.0,525600.0,0.0,0.0,1,0,
13019,83490000500,7833 WILDA LN NE,OLYMPIA,WA,98516,374700.0,89000.0,463700.0,0.0,0.0,1,0,
